start;stop;from;from_ip;server;server_dist;server_ping;download;upload;share_url
Congratulations! You've fired the speedtest event2016-03-25 06:55:01;2016-03-25 06:55:30;SFR;78.126.184.135;fdcservers.net (Paris);18.74 km;24.61 ms;91.33 Mbit/s;14.16 Mbit/s;http://www.speedtest.net/result/5196284992.png
Congratulations! You've fired the speedtest event2016-03-25 07:00:01;2016-03-25 07:00:37;SFR;78.126.184.135;fdcservers.net (Paris);18.74 km;23.938 ms;93.49 Mbit/s;15.40 Mbit/s;http://www.speedtest.net/result/5196291839.png
Congratulations! You've fired the speedtest event2016-03-25 07:05:01;2016-03-25 07:05:29;SFR;78.126.184.135;fdcservers.net (Paris);18.74 km;27.62 ms;91.96 Mbit/s;17.31 Mbit/s;http://www.speedtest.net/result/5196298948.png
Congratulations! You've fired the speedtest event2016-03-25 07:10:01;2016-03-25 07:10:32;SFR;78.126.184.135;FreeMobile (Paris);18.74 km;25.569 ms;91.93 Mbit/s;8.88 Mbit/s;http://www.speedtest.net/result/5196305404.png
Congratulations! You've fired the speedtest event2016-03-25 07:15:01;2016-03-25 07:15:29;SFR;78.126.184.135;Proceau (Nanterre);8.26 km;25.539 ms;92.77 Mbit/s;17.09 Mbit/s;http://www.speedtest.net/result/5196311948.png
Congratulations! You've fired the speedtest event2016-03-25 07:20:01;2016-03-25 07:20:33;SFR;78.126.184.135;fdcservers.net (Paris);18.74 km;26.459 ms;88.35 Mbit/s;18.72 Mbit/s;http://www.speedtest.net/result/5196319133.png
Congratulations! You've fired the speedtest event2016-03-25 07:25:01;2016-03-25 07:25:29;SFR;78.126.184.135;fdcservers.net (Paris);18.74 km;25.764 ms;92.46 Mbit/s;19.07 Mbit/s;http://www.speedtest.net/result/5196326148.png
Congratulations! You've fired the speedtest event2016-03-25 07:30:01;2016-03-25 07:30:31;SFR;78.126.184.135;fdcservers.net (Paris);18.74 km;27.933 ms;92.14 Mbit/s;18.72 Mbit/s;http://www.speedtest.net/result/5196333251.png
Congratulations! You've fired the speedtest event2016-03-25 07:35:01;2016-03-25 07:35:29;SFR;78.126.184.135;Proceau (Nanterre);8.26 km;24.352 ms;92.44 Mbit/s;15.95 Mbit/s;http://www.speedtest.net/result/5196340170.png
Congratulations! You've fired the speedtest event2016-03-25 07:40:01;2016-03-25 07:40:29;SFR;78.126.184.135;Proceau (Nanterre);8.26 km;27.476 ms;92.72 Mbit/s;16.67 Mbit/s;http://www.speedtest.net/result/5196347214.png
Congratulations! You've fired the speedtest event2016-03-25 07:45:01;2016-03-25 07:45:30;SFR;78.126.184.135;Proceau (Nanterre);8.26 km;30.849 ms;91.80 Mbit/s;15.96 Mbit/s;http://www.speedtest.net/result/5196354290.png
Congratulations! You've fired the speedtest event2016-03-25 07:50:01;2016-03-25 07:50:31;SFR;78.126.184.135;fdcservers.net (Paris);18.74 km;27.194 ms;91.41 Mbit/s;18.01 Mbit/s;http://www.speedtest.net/result/5196361373.png
Congratulations! You've fired the speedtest event2016-03-25 07:55:01;2016-03-25 07:55:31;SFR;78.126.184.135;fdcservers.net (Paris);18.74 km;25.763 ms;92.12 Mbit/s;13.45 Mbit/s;http://www.speedtest.net/result/5196368559.png
Congratulations! You've fired the speedtest event2016-03-25 08:00:01;2016-03-25 08:00:38;SFR;78.126.184.135;Proceau (Nanterre);8.26 km;29.183 ms;91.60 Mbit/s;11.20 Mbit/s;http://www.speedtest.net/result/5196375998.png
Congratulations! You've fired the speedtest event2016-03-25 08:05:01;2016-03-25 08:05:33;SFR;78.126.184.135;Proceau (Nanterre);8.26 km;24.849 ms;93.40 Mbit/s;11.53 Mbit/s;http://www.speedtest.net/result/5196384113.png
Congratulations! You've fired the speedtest event2016-03-25 08:10:01;2016-03-25 08:10:29;SFR;78.126.184.135;Proceau (Nanterre);8.26 km;26.413 ms;92.74 Mbit/s;18.51 Mbit/s;http://www.speedtest.net/result/5196391324.png
Congratulations! You've fired the speedtest event2016-03-25 08:15:01;2016-03-25 08:15:31;SFR;78.126.184.135;fdcservers.net (Paris);18.74 km;27.17 ms;88.58 Mbit/s;17.21 Mbit/s;http://www.speedtest.net/result/5196398853.png
Congratulations! You've fired the speedtest event2016-03-25 08:20:01;2016-03-25 08:20:32;SFR;78.126.184.135;fdcservers.net (Paris);18.74 km;23.596 ms;92.98 Mbit/s;16.02 Mbit/s;http://www.speedtest.net/result/5196406261.png
Congratulations! You've fired the speedtest event2016-03-25 08:25:01;2016-03-25 08:25:28;SFR;78.126.184.135;fdcservers.net (Paris);18.74 km;24.013 ms;91.38 Mbit/s;18.21 Mbit/s;http://www.speedtest.net/result/5196414057.png
Congratulations! You've fired the speedtest event2016-03-25 08:30:01;2016-03-25 08:30:40;SFR;78.126.184.135;fdcservers.net (Paris);18.74 km;27.886 ms;92.67 Mbit/s;16.45 Mbit/s;http://www.speedtest.net/result/5196421909.png
Congratulations! You've fired the speedtest event2016-03-25 08:35:01;2016-03-25 08:35:30;SFR;78.126.184.135;fdcservers.net (Paris);18.74 km;24.225 ms;93.12 Mbit/s;18.11 Mbit/s;http://www.speedtest.net/result/5196429503.png
Congratulations! You've fired the speedtest event2016-03-25 08:40:01;2016-03-25 08:40:28;SFR;78.126.184.135;fdcservers.net (Paris);18.74 km;26.715 ms;91.89 Mbit/s;18.90 Mbit/s;http://www.speedtest.net/result/5196437023.png
Congratulations! You've fired the speedtest event2016-03-25 08:45:01;2016-03-25 08:45:30;SFR;78.126.184.135;fdcservers.net (Paris);18.74 km;25.034 ms;92.94 Mbit/s;18.53 Mbit/s;http://www.speedtest.net/result/5196444683.png
Congratulations! You've fired the speedtest event2016-03-25 08:50:01;2016-03-25 08:50:31;SFR;78.126.184.135;FreeMobile (Paris);18.74 km;25.844 ms;93.09 Mbit/s;11.94 Mbit/s;http://www.speedtest.net/result/5196452330.png
Congratulations! You've fired the speedtest event2016-03-25 08:55:01;2016-03-25 08:55:31;SFR;78.126.184.135;fdcservers.net (Paris);18.74 km;25.494 ms;91.45 Mbit/s;18.90 Mbit/s;http://www.speedtest.net/result/5196459805.png
Congratulations! You've fired the speedtest event2016-03-25 09:00:01;2016-03-25 09:00:36;SFR;78.126.184.135;fdcservers.net (Paris);18.74 km;25.042 ms;89.07 Mbit/s;18.76 Mbit/s;http://www.speedtest.net/result/5196467819.png
Congratulations! You've fired the speedtest event2016-03-25 09:05:01;2016-03-25 09:05:29;SFR;78.126.184.135;fdcservers.net (Paris);18.74 km;27.594 ms;90.23 Mbit/s;17.40 Mbit/s;http://www.speedtest.net/result/5196475850.png
Congratulations! You've fired the speedtest event2016-03-25 09:10:01;2016-03-25 09:10:31;SFR;78.126.184.135;fdcservers.net (Paris);18.74 km;24.339 ms;92.12 Mbit/s;17.33 Mbit/s;http://www.speedtest.net/result/5196483683.png
Congratulations! You've fired the speedtest event2016-03-25 09:15:01;2016-03-25 09:15:31;SFR;78.126.184.135;fdcservers.net (Paris);18.74 km;26.903 ms;92.96 Mbit/s;12.65 Mbit/s;http://www.speedtest.net/result/5196491414.png
Congratulations! You've fired the speedtest event2016-03-25 09:20:01;2016-03-25 09:20:28;SFR;78.126.184.135;fdcservers.net (Paris);18.74 km;25.932 ms;90.28 Mbit/s;18.88 Mbit/s;http://www.speedtest.net/result/5196499280.png
Congratulations! You've fired the speedtest event2016-03-25 09:25:01;2016-03-25 09:25:30;SFR;78.126.184.135;FreeMobile (Paris);18.74 km;25.401 ms;93.10 Mbit/s;15.80 Mbit/s;http://www.speedtest.net/result/5196507351.png
Congratulations! You've fired the speedtest event2016-03-25 09:30:02;2016-03-25 09:30:35;SFR;78.126.184.135;fdcservers.net (Paris);18.74 km;26.057 ms;87.64 Mbit/s;12.18 Mbit/s;http://www.speedtest.net/result/5196515332.png
Congratulations! You've fired the speedtest event2016-03-25 09:35:01;2016-03-25 09:35:22;SFR;78.126.184.135;fdcservers.net (Paris);18.74 km;25.428 ms;89.81 Mbit/s;18.64 Mbit/s;http://www.speedtest.net/result/5196523182.png
Congratulations! You've fired the speedtest event2016-03-25 09:40:01;2016-03-25 09:40:32;SFR;78.126.184.135;fdcservers.net (Paris);18.74 km;25.823 ms;91.22 Mbit/s;11.40 Mbit/s;http://www.speedtest.net/result/5196531569.png
Congratulations! You've fired the speedtest event2016-03-25 09:45:01;2016-03-25 09:45:35;SFR;78.126.184.135;fdcservers.net (Paris);18.74 km;26.801 ms;91.70 Mbit/s;12.83 Mbit/s;http://www.speedtest.net/result/5196539625.png
Congratulations! You've fired the speedtest event2016-03-25 09:50:01;2016-03-25 09:50:26;SFR;78.126.184.135;Proceau (Nanterre);8.26 km;28.036 ms;89.27 Mbit/s;18.62 Mbit/s;http://www.speedtest.net/result/5196547598.png
Congratulations! You've fired the speedtest event2016-03-25 09:55:01;2016-03-25 09:55:28;SFR;78.126.184.135;fdcservers.net (Paris);18.74 km;26.905 ms;92.41 Mbit/s;19.24 Mbit/s;http://www.speedtest.net/result/5196555933.png
Congratulations! You've fired the speedtest event2016-03-25 10:00:01;2016-03-25 10:00:28;SFR;78.126.184.135;fdcservers.net (Paris);18.74 km;23.584 ms;91.02 Mbit/s;19.19 Mbit/s;http://www.speedtest.net/result/5196564367.png
Congratulations! You've fired the speedtest event2016-03-25 10:05:01;2016-03-25 10:05:32;SFR;78.126.184.135;fdcservers.net (Paris);18.74 km;23.208 ms;93.22 Mbit/s;19.03 Mbit/s;http://www.speedtest.net/result/5196573672.png
Congratulations! You've fired the speedtest event2016-03-25 10:10:01;2016-03-25 10:10:32;SFR;78.126.184.135;fdcservers.net (Paris);18.74 km;24.147 ms;92.97 Mbit/s;15.87 Mbit/s;http://www.speedtest.net/result/5196582220.png
Congratulations! You've fired the speedtest event2016-03-25 10:15:01;2016-03-25 10:15:30;SFR;78.126.184.135;fdcservers.net (Paris);18.74 km;26.825 ms;91.10 Mbit/s;18.86 Mbit/s;http://www.speedtest.net/result/5196590555.png
Congratulations! You've fired the speedtest event2016-03-25 10:20:01;2016-03-25 10:20:28;SFR;78.126.184.135;fdcservers.net (Paris);18.74 km;24.247 ms;92.51 Mbit/s;18.51 Mbit/s;http://www.speedtest.net/result/5196599092.png
Congratulations! You've fired the speedtest event2016-03-25 10:25:01;2016-03-25 10:25:29;SFR;78.126.184.135;Proceau (Nanterre);8.26 km;25.711 ms;92.12 Mbit/s;17.32 Mbit/s;http://www.speedtest.net/result/5196607962.png
Congratulations! You've fired the speedtest event2016-03-25 10:30:01;2016-03-25 10:30:31;SFR;78.126.184.135;Proceau (Nanterre);8.26 km;28.079 ms;86.92 Mbit/s;18.77 Mbit/s;http://www.speedtest.net/result/5196616863.png
Congratulations! You've fired the speedtest event2016-03-25 10:35:01;2016-03-25 10:35:31;SFR;78.126.184.135;Proceau (Nanterre);8.26 km;26.925 ms;92.91 Mbit/s;19.14 Mbit/s;http://www.speedtest.net/result/5196625622.png
Congratulations! You've fired the speedtest event2016-03-25 10:40:01;2016-03-25 10:40:37;SFR;78.126.184.135;NEOTELECOMS (Paris);18.74 km;26.496 ms;93.03 Mbit/s;17.83 Mbit/s;http://www.speedtest.net/result/5196634583.png
Congratulations! You've fired the speedtest event2016-03-25 10:45:01;2016-03-25 10:45:30;SFR;78.126.184.135;Proceau (Nanterre);8.26 km;27.493 ms;93.00 Mbit/s;17.98 Mbit/s;http://www.speedtest.net/result/5196643079.png
Congratulations! You've fired the speedtest event2016-03-25 10:50:01;2016-03-25 10:50:29;SFR;78.126.184.135;Proceau (Nanterre);8.26 km;28.368 ms;93.01 Mbit/s;16.36 Mbit/s;http://www.speedtest.net/result/5196651859.png
Congratulations! You've fired the speedtest event2016-03-25 10:55:01;2016-03-25 10:55:35;SFR;78.126.184.135;Proceau (Nanterre);8.26 km;27.784 ms;92.73 Mbit/s;5.74 Mbit/s;http://www.speedtest.net/result/5196660857.png
Congratulations! You've fired the speedtest event2016-03-25 11:00:01;2016-03-25 11:00:30;SFR;78.126.184.135;FreeMobile (Paris);18.74 km;28.1 ms;91.82 Mbit/s;19.36 Mbit/s;http://www.speedtest.net/result/5196669597.png
Congratulations! You've fired the speedtest event2016-03-25 11:05:01;2016-03-25 11:05:27;SFR;78.126.184.135;FreeMobile (Paris);18.74 km;27.363 ms;92.72 Mbit/s;19.41 Mbit/s;http://www.speedtest.net/result/5196679341.png
Congratulations! You've fired the speedtest event2016-03-25 11:10:01;2016-03-25 11:10:29;SFR;78.126.184.135;NEOTELECOMS (Paris);18.74 km;24.329 ms;93.02 Mbit/s;16.74 Mbit/s;http://www.speedtest.net/result/5196688330.png
Congratulations! You've fired the speedtest event2016-03-25 11:15:01;2016-03-25 11:15:29;SFR;78.126.184.135;FreeMobile (Paris);18.74 km;25.731 ms;90.24 Mbit/s;16.96 Mbit/s;http://www.speedtest.net/result/5196697246.png
Congratulations! You've fired the speedtest event2016-03-25 11:20:01;2016-03-25 11:20:31;SFR;78.126.184.135;NEOTELECOMS (Paris);18.74 km;25.069 ms;93.33 Mbit/s;13.67 Mbit/s;http://www.speedtest.net/result/5196706300.png
Congratulations! You've fired the speedtest event2016-03-25 11:25:01;2016-03-25 11:25:31;SFR;78.126.184.135;Proceau (Nanterre);8.26 km;27.294 ms;93.05 Mbit/s;13.54 Mbit/s;http://www.speedtest.net/result/5196715391.png
Congratulations! You've fired the speedtest event2016-03-25 11:30:01;2016-03-25 11:30:28;SFR;78.126.184.135;Proceau (Nanterre);8.26 km;25.148 ms;93.14 Mbit/s;19.08 Mbit/s;http://www.speedtest.net/result/5196724433.png
Congratulations! You've fired the speedtest event2016-03-25 11:35:01;2016-03-25 11:35:30;SFR;78.126.184.135;Proceau (Nanterre);8.26 km;25.489 ms;92.62 Mbit/s;18.68 Mbit/s;http://www.speedtest.net/result/5196734166.png
Congratulations! You've fired the speedtest event2016-03-25 11:40:01;2016-03-25 11:40:28;SFR;78.126.184.135;NEOTELECOMS (Paris);18.74 km;27.958 ms;93.08 Mbit/s;18.36 Mbit/s;http://www.speedtest.net/result/5196743671.png
Congratulations! You've fired the speedtest event2016-03-25 11:45:01;2016-03-25 11:45:31;SFR;78.126.184.135;NEOTELECOMS (Paris);18.74 km;25.545 ms;93.08 Mbit/s;14.02 Mbit/s;http://www.speedtest.net/result/5196753133.png
Congratulations! You've fired the speedtest event2016-03-25 11:50:01;2016-03-25 11:50:31;SFR;78.126.184.135;NEOTELECOMS (Paris);18.74 km;26.147 ms;91.94 Mbit/s;16.67 Mbit/s;http://www.speedtest.net/result/5196762416.png
Congratulations! You've fired the speedtest event2016-03-25 11:55:01;2016-03-25 11:55:29;SFR;78.126.184.135;NEOTELECOMS (Paris);18.74 km;24.705 ms;93.28 Mbit/s;17.85 Mbit/s;http://www.speedtest.net/result/5196771827.png
Congratulations! You've fired the speedtest event2016-03-25 12:00:01;2016-03-25 12:00:35;SFR;78.126.184.135;Proceau (Nanterre);8.26 km;26.569 ms;91.95 Mbit/s;18.67 Mbit/s;http://www.speedtest.net/result/5196781413.png
Congratulations! You've fired the speedtest event2016-03-25 12:05:01;2016-03-25 12:05:29;SFR;78.126.184.135;Proceau (Nanterre);8.26 km;26.617 ms;93.25 Mbit/s;16.40 Mbit/s;http://www.speedtest.net/result/5196791247.png
Congratulations! You've fired the speedtest event2016-03-25 12:10:01;2016-03-25 12:10:28;SFR;78.126.184.135;Proceau (Nanterre);8.26 km;28.001 ms;93.10 Mbit/s;18.72 Mbit/s;http://www.speedtest.net/result/5196800451.png
Congratulations! You've fired the speedtest event2016-03-25 12:15:01;2016-03-25 12:15:33;SFR;78.126.184.135;Proceau (Nanterre);8.26 km;27.118 ms;89.74 Mbit/s;12.70 Mbit/s;http://www.speedtest.net/result/5196810199.png
Congratulations! You've fired the speedtest event2016-03-25 12:20:02;2016-03-25 12:20:29;SFR;78.126.184.135;NEOTELECOMS (Paris);18.74 km;23.485 ms;93.11 Mbit/s;17.61 Mbit/s;http://www.speedtest.net/result/5196819676.png
Congratulations! You've fired the speedtest event2016-03-25 12:25:01;2016-03-25 12:25:29;SFR;78.126.184.135;Proceau (Nanterre);8.26 km;28.126 ms;89.04 Mbit/s;18.53 Mbit/s;http://www.speedtest.net/result/5196829295.png
Congratulations! You've fired the speedtest event2016-03-25 12:30:01;2016-03-25 12:30:30;SFR;78.126.184.135;Proceau (Nanterre);8.26 km;31.492 ms;93.29 Mbit/s;15.31 Mbit/s;http://www.speedtest.net/result/5196839031.png
Congratulations! You've fired the speedtest event2016-03-25 12:35:01;2016-03-25 12:35:30;SFR;78.126.184.135;Proceau (Nanterre);8.26 km;27.164 ms;91.94 Mbit/s;18.88 Mbit/s;http://www.speedtest.net/result/5196848630.png
Congratulations! You've fired the speedtest event2016-03-25 12:40:01;2016-03-25 12:40:29;SFR;78.126.184.135;NEOTELECOMS (Paris);18.74 km;29.816 ms;92.43 Mbit/s;16.86 Mbit/s;http://www.speedtest.net/result/5196858138.png
Congratulations! You've fired the speedtest event2016-03-25 12:45:01;2016-03-25 12:45:30;SFR;78.126.184.135;Proceau (Nanterre);8.26 km;28.855 ms;92.99 Mbit/s;18.68 Mbit/s;http://www.speedtest.net/result/5196867702.png
Congratulations! You've fired the speedtest event2016-03-25 12:50:01;2016-03-25 12:50:28;SFR;78.126.184.135;Proceau (Nanterre);8.26 km;25.473 ms;92.39 Mbit/s;18.31 Mbit/s;http://www.speedtest.net/result/5196877311.png
Congratulations! You've fired the speedtest event2016-03-25 12:55:01;2016-03-25 12:55:29;SFR;78.126.184.135;NEOTELECOMS (Paris);18.74 km;27.74 ms;93.34 Mbit/s;17.45 Mbit/s;http://www.speedtest.net/result/5196887085.png
Congratulations! You've fired the speedtest event2016-03-25 13:00:01;2016-03-25 13:00:39;SFR;78.126.184.135;Proceau (Nanterre);8.26 km;25.764 ms;92.31 Mbit/s;15.27 Mbit/s;http://www.speedtest.net/result/5196897341.png
Congratulations! You've fired the speedtest event2016-03-25 13:05:01;2016-03-25 13:05:31;SFR;78.126.184.135;NEOTELECOMS (Paris);18.74 km;27.22 ms;93.49 Mbit/s;16.06 Mbit/s;http://www.speedtest.net/result/5196907333.png
Congratulations! You've fired the speedtest event2016-03-25 13:10:01;2016-03-25 13:10:28;SFR;78.126.184.135;Proceau (Nanterre);8.26 km;25.677 ms;93.26 Mbit/s;18.99 Mbit/s;http://www.speedtest.net/result/5196917014.png
Congratulations! You've fired the speedtest event2016-03-25 13:15:01;2016-03-25 13:15:31;SFR;78.126.184.135;Proceau (Nanterre);8.26 km;27.211 ms;89.37 Mbit/s;18.85 Mbit/s;http://www.speedtest.net/result/5196926931.png
Congratulations! You've fired the speedtest event2016-03-25 13:20:01;2016-03-25 13:20:28;SFR;78.126.184.135;Proceau (Nanterre);8.26 km;29.605 ms;92.53 Mbit/s;18.75 Mbit/s;http://www.speedtest.net/result/5196936802.png
Congratulations! You've fired the speedtest event2016-03-25 13:25:01;2016-03-25 13:25:28;SFR;78.126.184.135;Proceau (Nanterre);8.26 km;28.401 ms;93.11 Mbit/s;18.77 Mbit/s;http://www.speedtest.net/result/5196946747.png
Congratulations! You've fired the speedtest event2016-03-25 13:30:01;2016-03-25 13:30:31;SFR;78.126.184.135;Proceau (Nanterre);8.26 km;26.647 ms;92.92 Mbit/s;18.30 Mbit/s;http://www.speedtest.net/result/5196956832.png
Congratulations! You've fired the speedtest event2016-03-25 13:35:01;2016-03-25 13:35:32;SFR;78.126.184.135;NEOTELECOMS (Paris);18.74 km;27.42 ms;92.13 Mbit/s;16.18 Mbit/s;http://www.speedtest.net/result/5196967015.png
Congratulations! You've fired the speedtest event2016-03-25 13:40:01;2016-03-25 13:40:31;SFR;78.126.184.135;Proceau (Nanterre);8.26 km;28.493 ms;91.91 Mbit/s;14.33 Mbit/s;http://www.speedtest.net/result/5196976971.png
Congratulations! You've fired the speedtest event2016-03-25 13:45:01;2016-03-25 13:45:28;SFR;78.126.184.135;FreeMobile (Paris);18.74 km;26.497 ms;92.75 Mbit/s;18.94 Mbit/s;http://www.speedtest.net/result/5196987026.png
Congratulations! You've fired the speedtest event2016-03-25 13:50:01;2016-03-25 13:50:29;SFR;78.126.184.135;Proceau (Nanterre);8.26 km;24.276 ms;93.14 Mbit/s;16.65 Mbit/s;http://www.speedtest.net/result/5196997518.png
Congratulations! You've fired the speedtest event2016-03-25 13:55:01;2016-03-25 13:55:31;SFR;78.126.184.135;NEOTELECOMS (Paris);18.74 km;27.562 ms;93.00 Mbit/s;13.76 Mbit/s;http://www.speedtest.net/result/5197008128.png
Congratulations! You've fired the speedtest event2016-03-25 14:00:01;2016-03-25 14:00:43;SFR;78.126.184.135;Proceau (Nanterre);8.26 km;27.79 ms;85.45 Mbit/s;13.57 Mbit/s;http://www.speedtest.net/result/5197019478.png
Congratulations! You've fired the speedtest event2016-03-25 14:05:02;2016-03-25 14:05:28;SFR;78.126.184.135;NEOTELECOMS (Paris);18.74 km;25.303 ms;93.10 Mbit/s;18.67 Mbit/s;http://www.speedtest.net/result/5197030105.png
Congratulations! You've fired the speedtest event2016-03-25 14:10:01;2016-03-25 14:10:31;SFR;78.126.184.135;NEOTELECOMS (Paris);18.74 km;25.421 ms;93.05 Mbit/s;12.75 Mbit/s;http://www.speedtest.net/result/5197040906.png
Congratulations! You've fired the speedtest event2016-03-25 14:15:01;2016-03-25 14:15:34;SFR;78.126.184.135;Proceau (Nanterre);8.26 km;24.757 ms;92.23 Mbit/s;9.35 Mbit/s;http://www.speedtest.net/result/5197051873.png
Congratulations! You've fired the speedtest event2016-03-25 14:20:01;2016-03-25 14:20:29;SFR;78.126.184.135;Proceau (Nanterre);8.26 km;25.78 ms;92.88 Mbit/s;17.37 Mbit/s;http://www.speedtest.net/result/5197062775.png
Congratulations! You've fired the speedtest event2016-03-25 14:25:01;2016-03-25 14:25:28;SFR;78.126.184.135;Proceau (Nanterre);8.26 km;26.031 ms;93.06 Mbit/s;19.37 Mbit/s;http://www.speedtest.net/result/5197074009.png
Congratulations! You've fired the speedtest event2016-03-25 14:30:01;2016-03-25 14:30:33;SFR;78.126.184.135;Proceau (Nanterre);8.26 km;25.656 ms;92.99 Mbit/s;19.27 Mbit/s;http://www.speedtest.net/result/5197085467.png
Congratulations! You've fired the speedtest event2016-03-25 14:35:01;2016-03-25 14:35:29;SFR;78.126.184.135;NEOTELECOMS (Paris);18.74 km;26.085 ms;92.67 Mbit/s;17.77 Mbit/s;http://www.speedtest.net/result/5197096806.png
Congratulations! You've fired the speedtest event2016-03-25 14:40:01;2016-03-25 14:40:29;SFR;78.126.184.135;Proceau (Nanterre);8.26 km;25.974 ms;89.35 Mbit/s;18.92 Mbit/s;http://www.speedtest.net/result/5197108343.png
Congratulations! You've fired the speedtest event2016-03-25 14:45:01;2016-03-25 14:45:30;SFR;78.126.184.135;FreeMobile (Paris);18.74 km;25.596 ms;93.16 Mbit/s;18.36 Mbit/s;http://www.speedtest.net/result/5197119855.png
Congratulations! You've fired the speedtest event2016-03-25 14:50:01;2016-03-25 14:50:29;SFR;78.126.184.135;NEOTELECOMS (Paris);18.74 km;25.831 ms;92.51 Mbit/s;17.61 Mbit/s;http://www.speedtest.net/result/5197131427.png
Congratulations! You've fired the speedtest event2016-03-25 14:55:02;2016-03-25 14:55:29;SFR;78.126.184.135;NEOTELECOMS (Paris);18.74 km;27.853 ms;93.08 Mbit/s;18.44 Mbit/s;http://www.speedtest.net/result/5197143213.png
Congratulations! You've fired the speedtest event2016-03-25 15:00:02;2016-03-25 15:00:48;SFR;78.126.184.135;Orange (Paris);18.74 km;59.412 ms;91.44 Mbit/s;12.48 Mbit/s;http://www.speedtest.net/result/5197156254.png
Congratulations! You've fired the speedtest event2016-03-25 15:05:01;2016-03-25 15:05:28;SFR;78.126.184.135;Proceau (Nanterre);8.26 km;24.389 ms;92.52 Mbit/s;18.66 Mbit/s;http://www.speedtest.net/result/5197167740.png
Congratulations! You've fired the speedtest event2016-03-25 15:10:02;2016-03-25 15:10:29;SFR;78.126.184.135;NEOTELECOMS (Paris);18.74 km;26.131 ms;93.04 Mbit/s;18.44 Mbit/s;http://www.speedtest.net/result/5197179896.png
Congratulations! You've fired the speedtest event2016-03-25 15:15:01;2016-03-25 15:15:32;SFR;78.126.184.135;FreeMobile (Paris);18.74 km;31.22 ms;84.80 Mbit/s;10.38 Mbit/s;http://www.speedtest.net/result/5197192172.png
Congratulations! You've fired the speedtest event2016-03-25 15:20:01;2016-03-25 15:20:33;SFR;78.126.184.135;NEOTELECOMS (Paris);18.74 km;25.135 ms;93.17 Mbit/s;18.71 Mbit/s;http://www.speedtest.net/result/5197204335.png
Congratulations! You've fired the speedtest event2016-03-25 15:25:01;2016-03-25 15:25:33;SFR;78.126.184.135;NEOTELECOMS (Paris);18.74 km;25.212 ms;91.19 Mbit/s;12.27 Mbit/s;http://www.speedtest.net/result/5197216562.png
Congratulations! You've fired the speedtest event2016-03-25 15:30:01;2016-03-25 15:30:35;SFR;78.126.184.135;Proceau (Nanterre);8.26 km;29.013 ms;92.71 Mbit/s;13.68 Mbit/s;http://www.speedtest.net/result/5197228974.png
Congratulations! You've fired the speedtest event2016-03-25 15:35:01;2016-03-25 15:35:28;SFR;78.126.184.135;FreeMobile (Paris);18.74 km;28.461 ms;92.17 Mbit/s;18.44 Mbit/s;http://www.speedtest.net/result/5197241198.png
Congratulations! You've fired the speedtest event2016-03-25 15:40:01;2016-03-25 15:40:30;SFR;78.126.184.135;Proceau (Nanterre);8.26 km;29.691 ms;92.98 Mbit/s;18.63 Mbit/s;http://www.speedtest.net/result/5197253858.png
Congratulations! You've fired the speedtest event2016-03-25 15:45:01;2016-03-25 15:45:29;SFR;78.126.184.135;Proceau (Nanterre);8.26 km;28.187 ms;91.60 Mbit/s;18.14 Mbit/s;http://www.speedtest.net/result/5197266492.png
Congratulations! You've fired the speedtest event2016-03-25 15:50:01;2016-03-25 15:50:31;SFR;78.126.184.135;Proceau (Nanterre);8.26 km;30.224 ms;91.61 Mbit/s;16.62 Mbit/s;http://www.speedtest.net/result/5197278917.png
Congratulations! You've fired the speedtest event2016-03-25 15:55:01;2016-03-25 15:55:29;SFR;78.126.184.135;NEOTELECOMS (Paris);18.74 km;28.854 ms;92.95 Mbit/s;18.12 Mbit/s;http://www.speedtest.net/result/5197291352.png
Congratulations! You've fired the speedtest event2016-03-25 16:00:02;2016-03-25 16:00:39;SFR;78.126.184.135;SoftLayer Technologies, Inc. (Paris);18.74 km;37.861 ms;70.92 Mbit/s;18.21 Mbit/s;http://www.speedtest.net/result/5197304273.png
Congratulations! You've fired the speedtest event2016-03-25 16:05:01;2016-03-25 16:05:28;SFR;78.126.184.135;NEOTELECOMS (Paris);18.74 km;26.053 ms;93.32 Mbit/s;18.87 Mbit/s;http://www.speedtest.net/result/5197316704.png
Congratulations! You've fired the speedtest event2016-03-25 16:10:01;2016-03-25 16:10:38;SFR;78.126.184.135;Proceau (Nanterre);8.26 km;27.41 ms;88.91 Mbit/s;15.24 Mbit/s;http://www.speedtest.net/result/5197329474.png
Congratulations! You've fired the speedtest event2016-03-25 16:15:01;2016-03-25 16:15:32;SFR;78.126.184.135;Proceau (Nanterre);8.26 km;25.332 ms;90.41 Mbit/s;10.80 Mbit/s;http://www.speedtest.net/result/5197341519.png
Congratulations! You've fired the speedtest event2016-03-25 16:20:01;2016-03-25 16:20:31;SFR;78.126.184.135;Proceau (Nanterre);8.26 km;30.143 ms;92.65 Mbit/s;13.59 Mbit/s;http://www.speedtest.net/result/5197354018.png
Congratulations! You've fired the speedtest event2016-03-25 16:25:01;2016-03-25 16:25:29;SFR;78.126.184.135;NEOTELECOMS (Paris);18.74 km;27.939 ms;92.55 Mbit/s;18.10 Mbit/s;http://www.speedtest.net/result/5197366247.png
